text,sentiment,timestamp,user
Bitcoin fear and greed index: 82.9,neutral,2024-03-28 08:15:00,spot_trader
Bitcoin taught me patience and discipline,positive,2024-03-28 08:30:00,nft_collector
Bitcoin mining becoming unprofitable for many,negative,2024-03-28 09:16:00,nakamoto_institute
I'm done with crypto. Too risky for me,negative,2024-03-28 09:33:00,trader_joe
Losing faith in Bitcoin after this crash,negative,2024-03-28 09:46:00,chart_master
Bitcoin network stronger than ever before,positive,2024-03-28 10:30:00,anon_trader
Inflation hedge narrative failed for Bitcoin,negative,2024-03-28 10:32:00,kyc_hater
Unconfirmed transactions: 49165 in mempool,neutral,2024-03-28 11:31:00,crypto_bull
Mt Gox distribution will crash Bitcoin price,negative,2024-03-28 11:43:00,store_of_value
Bitcoin blockchain size reached 273 GB,neutral,2024-03-28 12:14:00,gen_z_crypto
Bitcoin on-chain metrics showing accumulation,neutral,2024-03-28 13:00:00,institutional_buyer
Bitcoin gave me hope for the future,positive,2024-03-28 13:35:00,financial_freedom
Bitcoin losing market share to altcoins,negative,2024-03-28 13:39:00,asic_farmer
Bitcoin stock to flow ratio: 1.23,neutral,2024-03-28 13:45:00,lightning_dev
This volatility is killing me. Can't handle BTC anymore,negative,2024-03-28 14:23:00,inflation_hedge
Accumulating Bitcoin is the best strategy,positive,2024-03-28 14:37:00,financial_freedom
Bitcoin fixes monetary policy failures,positive,2024-03-28 14:44:00,privacy_advocate
Bitcoin hashrate: 514 EH/s currently,neutral,2024-03-28 15:31:00,early_adopter
Best decision ever was buying Bitcoin in 2015,positive,2024-03-28 16:17:00,asic_farmer
Orange pilling friends and family successfully,positive,2024-03-28 16:44:00,lightning_dev
Bitcoin reaching new all time highs soon,positive,2024-03-28 17:29:00,alternative_client
Bitcoin adoption is growing. Major companies accepting it now,positive,2024-03-28 18:28:00,mining_dev
Active Bitcoin addresses: 1083 million,neutral,2024-03-28 18:32:00,halving_counter
Bitcoin correlation with stocks increasing,negative,2024-03-28 18:44:00,btc_unlimited
Bitcoin only useful for criminals and dark web,negative,2024-03-28 19:33:00,hodler_mike
Bitcoin average block size is 128 MB today,neutral,2024-03-28 20:05:00,pseudonymous_dev
Realized profit loss ratio: 1.56,neutral,2024-03-28 20:51:00,crypto_news
Best performing asset of last decade: Bitcoin,positive,2024-03-28 21:31:00,bear_market_bob
MicroStrategy bought more Bitcoin! Saylor knows,positive,2024-03-28 21:58:00,paper_wallet
Bitcoin centralization risk increasing daily,negative,2024-03-28 22:33:00,solo_miner
Bought the dip again! DCA strategy works,positive,2024-03-28 22:36:00,lightning_wallet
Bitcoin privacy improving with coinjoin adoption,positive,2024-03-28 23:19:00,sats_stacker
Miner revenue today: $40 million,neutral,2024-03-28 23:43:00,financial_freedom
Governments will ban Bitcoin eventually,negative,2024-03-29 00:29:00,kyc_hater
Bitcoin gave me hope for the future,positive,2024-03-29 00:49:00,retired_early
Bitcoin scams everywhere. Can't trust anyone,negative,2024-03-29 01:44:00,hash_power
Bitcoin centralization risk increasing daily,negative,2024-03-29 02:28:00,crypto_coach
Bitcoin price consolidating around 36k,neutral,2024-03-29 03:28:00,paper_wallet
Quantum threat to Bitcoin is real,negative,2024-03-29 04:26:00,hash_power
Every paycheck goes into Bitcoin. No regrets,positive,2024-03-29 04:51:00,gpu_miner
Bitcoin halving countdown: 116 days remaining,neutral,2024-03-29 05:39:00,difficulty_watcher
Stack sats every day! Bitcoin only,positive,2024-03-29 06:01:00,liquidity_provider
Bitcoin failing store of value test,negative,2024-03-29 06:43:00,dao_member
Never selling my Bitcoin. Passing it to my kids,positive,2024-03-29 07:08:00,layer_two
Bitcoin accepted at 34506 merchants worldwide,positive,2024-03-29 07:57:00,btc_unlimited
Total value locked in Bitcoin DeFi protocols,neutral,2024-03-29 08:03:00,gold_bug_btc
Bitcoin correlation with stocks increasing,negative,2024-03-29 09:00:00,bitcoin_teacher
Bitcoin whitepaper anniversary today. 4 years,neutral,2024-03-29 09:39:00,institutional_buyer
Just bought more Bitcoin! Feeling bullish,positive,2024-03-29 09:44:00,satoshi_fan
Bitcoin Core version 25.2 released yesterday,neutral,2024-03-29 10:01:00,satoshi_fan
El Salvador Bitcoin experiment is working great,positive,2024-03-29 10:34:00,spot_trader
Daily Bitcoin transactions averaging 5991k,neutral,2024-03-29 11:09:00,bitcoin_knots
Security breaches making Bitcoin unsafe,negative,2024-03-29 11:18:00,bear_market_bob
Bitcoin mining pool distribution chart updated,neutral,2024-03-29 11:28:00,swing_trader
Laser eyes until 100k! Bitcoin revolution,positive,2024-03-29 11:31:00,position_trader
Watching Bitcoin price discovery is exciting,positive,2024-03-29 12:08:00,liquidity_provider
Bitcoin scams everywhere. Can't trust anyone,negative,2024-03-29 12:35:00,maximalist_tom
Bitcoin fixes everything. Hard money wins,positive,2024-03-29 13:33:00,nakamoto_institute
Optimistic about Bitcoin scaling solutions,positive,2024-03-29 14:13:00,crypto_coach
Bitcoin halving countdown: 755 days remaining,neutral,2024-03-29 14:33:00,hard_money
Bitcoin accepted at 23285 merchants worldwide,positive,2024-03-29 15:13:00,non_custodial
Total Bitcoin addresses with balance: 33437 million,neutral,2024-03-29 15:22:00,privacy_maxi
Green candles everywhere! Bitcoin pumping hard,positive,2024-03-29 16:21:00,trader_joe
Institutions are buying Bitcoin like crazy! Bullish,positive,2024-03-29 17:14:00,chart_master
Bitcoin average block size is 120 MB today,neutral,2024-03-29 17:34:00,mempool_observer
Daily Bitcoin transactions averaging 35523k,neutral,2024-03-29 17:45:00,hodler_mike
Every paycheck goes into Bitcoin. No regrets,positive,2024-03-29 18:43:00,btc_analyst
21 million Bitcoin supply cap is hardcoded,neutral,2024-03-29 19:24:00,gpu_miner
Realized profit loss ratio: 1.38,neutral,2024-03-29 19:25:00,satoshi_fan
Living on Bitcoin for 7 years now. Amazing,positive,2024-03-29 20:15:00,trader_joe
Bitcoin price consolidating around 46k,neutral,2024-03-29 20:36:00,swing_trader
Mining pools controlling too much Bitcoin hashrate,negative,2024-03-29 21:11:00,privacy_maxi
Bitcoin circular economy growing in El Salvador,positive,2024-03-29 21:43:00,retail_investor
I lost so much money on BTC. This is terrible,negative,2024-03-29 22:35:00,btc_unlimited
Network fees collected: 89578 BTC today,neutral,2024-03-29 22:48:00,spot_trader
Inflation hedge narrative failed for Bitcoin,negative,2024-03-29 22:52:00,sound_money
FBI seized more Bitcoin from criminals today,negative,2024-03-29 23:41:00,bitcoin_knots
Ordinals using Bitcoin blockchain for NFTs,neutral,2024-03-30 00:38:00,on_chain_guy
Bitcoin price is stable today. Nothing much happening,neutral,2024-03-30 01:11:00,futures_guy
Bitcoin is freedom money. Period,positive,2024-03-30 02:04:00,bitcoin_teacher
Bitcoin inflation rate: 6% annually,neutral,2024-03-30 02:12:00,spot_trader
BTC dominance falling. Altcoin season coming,negative,2024-03-30 02:13:00,wallet_dev
Bitcoin taught me patience and discipline,positive,2024-03-30 03:00:00,base_layer
Daily Bitcoin transactions averaging 23388k,neutral,2024-03-30 03:24:00,full_node_operator
Average confirmation time: 12 minutes,neutral,2024-03-30 04:14:00,asic_farmer
Bitcoin on-chain metrics showing accumulation,neutral,2024-03-30 04:53:00,crypto_skeptic
Orange coin good! HODL forever,positive,2024-03-30 05:38:00,multisig_user
Bitcoin taught me patience and discipline,positive,2024-03-30 06:13:00,mining_dev
Bitcoin gave me hope for the future,positive,2024-03-30 06:35:00,kyc_hater
Bitcoin complexity keeps masses away,negative,2024-03-30 07:27:00,digital_gold
Bitcoin fear and greed index: 96.6,neutral,2024-03-30 08:14:00,mempool_observer
Bitcoin education spreading globally. Bullish future,positive,2024-03-30 08:31:00,gen_z_crypto
Proof of work makes Bitcoin most secure network,positive,2024-03-30 08:58:00,security_first
Most Bitcoin holders underwater at current price,negative,2024-03-30 09:09:00,self_custody
Volatility makes Bitcoin terrible money,negative,2024-03-30 09:10:00,mining_pro
Bitcoin segwit adoption rate is 36 percent,neutral,2024-03-30 09:28:00,multisig_user
Bitcoin node count increased to 7675,neutral,2024-03-30 10:10:00,keynesian_critic
Mining pools controlling too much Bitcoin hashrate,negative,2024-03-30 10:45:00,bitcoin_teacher
Bitcoin solves the money problem once and for all,positive,2024-03-30 10:50:00,boomer_hodler
Bitcoin only useful for criminals and dark web,negative,2024-03-30 11:08:00,digital_gold
Proof of work makes Bitcoin most secure network,positive,2024-03-30 12:05:00,bitcoin_teacher
Just bought more Bitcoin! Feeling bullish,positive,2024-03-30 12:19:00,mining_pro
Coins moved on-chain: 81706 BTC,neutral,2024-03-30 12:27:00,dao_member
Bitcoin halving countdown: 799 days remaining,neutral,2024-03-30 13:27:00,hash_power
Grateful for Satoshi Nakamoto every single day,positive,2024-03-30 13:30:00,kyc_hater
Bitcoin complexity keeps masses away,negative,2024-03-30 14:25:00,crypto_coach
Lost my Bitcoin in a boating accident. So sad,negative,2024-03-30 15:24:00,hash_power
Carbon footprint of Bitcoin is unacceptable,negative,2024-03-30 15:25:00,spot_trader
Institutions are buying Bitcoin like crazy! Bullish,positive,2024-03-30 15:45:00,dao_member
Bitcoin mining difficulty at 54 trillion,neutral,2024-03-30 16:20:00,protocol_dev
Sound money principles restored by Bitcoin,positive,2024-03-30 16:33:00,gpu_miner
Lightning Network makes Bitcoin amazing for payments,positive,2024-03-30 16:53:00,dao_member
Bitcoin mining pools have too much power,negative,2024-03-30 17:27:00,alternative_client
Lightning Network capacity at 57021 BTC,neutral,2024-03-30 17:57:00,silver_to_btc
Just bought more Bitcoin! Feeling bullish,positive,2024-03-30 18:05:00,options_trader
Current Bitcoin mempool has 21122k transactions,neutral,2024-03-30 18:57:00,fiat_escapist
El Salvador Bitcoin experiment is working great,positive,2024-03-30 19:17:00,dao_member
Bitcoin exchange reserves: 46149 BTC,neutral,2024-03-30 20:16:00,defi_explorer
Bitcoin rainbow chart suggests accumulation phase,neutral,2024-03-30 20:25:00,base_layer
Bitcoin privacy improving with coinjoin adoption,positive,2024-03-30 21:09:00,alternative_client
Bitcoin scalability issues never solved,negative,2024-03-30 21:22:00,security_first
Volatility makes Bitcoin terrible money,negative,2024-03-30 21:28:00,nakamoto_institute
Active Bitcoin addresses: 17473 million,neutral,2024-03-30 22:18:00,swing_trader
This bull run will be epic! Bitcoin to 58k,positive,2024-03-30 22:34:00,unit_of_account
Bitcoin adoption is growing. Major companies accepting it now,positive,2024-03-30 22:36:00,mempool_observer
Watching Bitcoin price discovery is exciting,positive,2024-03-30 23:33:00,hodler_mike
Proof of reserves shows Bitcoin strength,positive,2024-03-30 23:44:00,solo_miner
Bitcoin taproot upgrade activated 5 years ago,neutral,2024-03-31 00:16:00,boomer_hodler
Bitcoin conference in Miami was incredible,positive,2024-03-31 00:30:00,crypto_bull
Bitcoin mining pool distribution chart updated,neutral,2024-03-31 00:32:00,fiat_escapist
This volatility is killing me. Can't handle BTC anymore,negative,2024-03-31 01:23:00,crypto_skeptic
Bitcoin beach in El Salvador is amazing,positive,2024-03-31 02:11:00,bull_trader
Mining rewards declining makes Bitcoin vulnerable,negative,2024-03-31 02:51:00,liquidity_provider
Too many Bitcoin scams ruining reputation,negative,2024-03-31 03:08:00,kyc_hater
Central banks trying to kill Bitcoin with CBDC,negative,2024-03-31 03:25:00,node_runner
Whale wallets controlling Bitcoin price,negative,2024-03-31 03:46:00,options_trader
BTC crash incoming. Sell everything now!,negative,2024-03-31 03:57:00,retired_early
BTC crash incoming. Sell everything now!,negative,2024-03-31 04:26:00,gpu_miner
I lost so much money on BTC. This is terrible,negative,2024-03-31 05:01:00,unit_of_account
Total value locked in Bitcoin DeFi protocols,neutral,2024-03-31 05:02:00,boomer_hodler
Bitcoin hash ribbons indicator neutral now,neutral,2024-03-31 05:06:00,dca_investor
Bitcoin is freedom money. Period,positive,2024-03-31 05:26:00,dca_investor
Bitcoin blockchain size reached 152 GB,neutral,2024-03-31 05:41:00,spot_trader
Realized profit loss ratio: 1.49,neutral,2024-03-31 06:12:00,btc_unlimited
Bitcoin solves the money problem once and for all,positive,2024-03-31 06:53:00,retail_investor
Bitcoin represents hope for unbanked millions,positive,2024-03-31 07:45:00,bitcoin_dev
Bitcoin privacy improving with coinjoin adoption,positive,2024-03-31 08:38:00,hodler_mike
Transaction speed makes Bitcoin unusable,negative,2024-03-31 09:29:00,mining_pool
Bitcoin ETF approval coming soon. This is huge!,positive,2024-03-31 10:25:00,keynesian_critic
Bitcoin fixes everything. Hard money wins,positive,2024-03-31 10:41:00,swing_trader
Active Bitcoin addresses: 2769 million,neutral,2024-03-31 10:55:00,deflation_lover
21 million Bitcoin supply cap is hardcoded,neutral,2024-03-31 11:10:00,lightning_wallet
NVT ratio currently: 39.21,neutral,2024-03-31 11:12:00,exchange_dev
Orange pilling friends and family successfully,positive,2024-03-31 11:34:00,privacy_maxi
Mining pools controlling too much Bitcoin hashrate,negative,2024-03-31 12:13:00,crypto_news
Mt Gox distribution will crash Bitcoin price,negative,2024-03-31 12:22:00,hash_power
Lightning Network makes Bitcoin amazing for payments,positive,2024-03-31 13:04:00,privacy_advocate
Watching Bitcoin charts all day. No clear trend,neutral,2024-03-31 13:30:00,deflation_lover
Bitcoin scalability issues never solved,negative,2024-03-31 14:28:00,millennial_investor
Orange pilling friends and family successfully,positive,2024-03-31 14:51:00,privacy_advocate
BTC dominance falling. Altcoin season coming,negative,2024-03-31 15:26:00,lightning_wallet
Bitcoin fees too high for small transactions,negative,2024-03-31 16:09:00,unit_of_account
Bitcoin energy waste is inexcusable,negative,2024-03-31 16:29:00,spot_trader
Bitcoin rainbow chart suggests accumulation phase,neutral,2024-03-31 16:46:00,mining_pool
Bitcoin mining difficulty at 73 trillion,neutral,2024-03-31 17:12:00,halving_counter
Bitcoin education spreading globally. Bullish future,positive,2024-03-31 18:12:00,protocol_dev
Bitcoin velocity indicator at 46.69,neutral,2024-03-31 18:22:00,mining_pro
Bitcoin realized cap: $23457 billion,neutral,2024-03-31 19:19:00,institutional_buyer
Bitcoin is freedom money. Period,positive,2024-03-31 20:18:00,satoshi_fan
Governments successfully attacking Bitcoin,negative,2024-03-31 20:56:00,layer_two
Total Bitcoin addresses with balance: 31960 million,neutral,2024-03-31 21:49:00,futures_guy
Bitcoin on-chain metrics showing accumulation,neutral,2024-03-31 22:03:00,kyc_hater
Bitcoin bubble popped. Never coming back,negative,2024-03-31 22:10:00,brain_wallet
Bitcoin failing store of value test,negative,2024-03-31 22:47:00,retired_early
Bitcoin represents hope for unbanked millions,positive,2024-03-31 23:42:00,crypto_coach
Finally convinced my family to buy Bitcoin,positive,2024-03-31 23:48:00,gpu_miner
Bitcoin Puell Multiple reading: 23.33,neutral,2024-03-31 23:52:00,open_source
Bitcoin mining centralization worrying trend,negative,2024-04-01 00:19:00,early_adopter
Volatility makes Bitcoin terrible money,negative,2024-04-01 00:51:00,exchange_dev
Bitcoin environmental impact is unsustainable,negative,2024-04-01 01:35:00,silver_to_btc
Bitcoin solving real world problems daily,positive,2024-04-01 02:28:00,btc_unlimited
Hyperbitcoinization is inevitable. Fiat dies,positive,2024-04-01 03:09:00,institutional_buyer
Network difficulty retarget in 197 hours,neutral,2024-04-01 03:22:00,financial_freedom
BTC dominance falling. Altcoin season coming,negative,2024-04-01 04:18:00,digital_gold
Bitcoin solves the money problem once and for all,positive,2024-04-01 04:34:00,hard_money
Bitcoin adoption is growing. Major companies accepting it now,positive,2024-04-01 05:28:00,nakamoto_institute
